id,station,date,prcp,tobs
1678,USC00519397,1/4/2012,0,74
1679,USC00519397,1/6/2012,0,71
1680,USC00519397,1/7/2012,0,65
1681,USC00519397,1/8/2012,0,61
1682,USC00519397,1/10/2012,0,71
1683,USC00519397,1/11/2012,0,65
1684,USC00519397,1/12/2012,0,66
1685,USC00519397,1/14/2012,0,61
1686,USC00519397,1/15/2012,0,74
1687,USC00519397,1/16/2012,0.04,75
1688,USC00519397,1/17/2012,0,75
1689,USC00519397,1/18/2012,0,75
1690,USC00519397,1/19/2012,0.02,68
1691,USC00519397,1/20/2012,0,73
1692,USC00519397,1/21/2012,0,74
1693,USC00519397,1/22/2012,0,74
1694,USC00519397,1/23/2012,0,67
1695,USC00519397,1/24/2012,0,66
1696,USC00519397,1/25/2012,0,69
1697,USC00519397,1/26/2012,0,74
1698,USC00519397,1/27/2012,0.04,68
1699,USC00519397,1/28/2012,0.03,72
1700,USC00519397,1/29/2012,1.03,72
1701,USC00519397,1/30/2012,0.01,71
1702,USC00519397,1/31/2012,0,71
1703,USC00519397,2/1/2012,0,66
1704,USC00519397,2/2/2012,0,72
1705,USC00519397,2/3/2012,0,63
1706,USC00519397,2/4/2012,0,65
1707,USC00519397,2/5/2012,0,69
1708,USC00519397,2/6/2012,0,71
1709,USC00519397,2/7/2012,0.37,71
1710,USC00519397,2/8/2012,0.28,65
1711,USC00519397,2/9/2012,0.01,61
1712,USC00519397,2/10/2012,0,71
1713,USC00519397,2/11/2012,0,72
1714,USC00519397,2/12/2012,0,72
1715,USC00519397,2/13/2012,0.04,72
1716,USC00519397,2/14/2012,0.01,65
1717,USC00519397,2/15/2012,0,66
1718,USC00519397,2/16/2012,0,73
1719,USC00519397,2/17/2012,0,73
1720,USC00519397,2/18/2012,0.04,71
1721,USC00519397,2/19/2012,0.01,72
1722,USC00519397,2/20/2012,0,73
1723,USC00519397,2/21/2012,0,72
1724,USC00519397,2/22/2012,0,73
1725,USC00519397,2/23/2012,0,77
1726,USC00519397,2/24/2012,0,67
1727,USC00519397,2/25/2012,0,69
1728,USC00519397,2/26/2012,0.05,73
1729,USC00519397,2/27/2012,0.06,72
1730,USC00519397,2/28/2012,0,73
1731,USC00519397,2/29/2012,0,74
1732,USC00519397,3/1/2012,0.06,73
1733,USC00519397,3/2/2012,0,67
1734,USC00519397,3/3/2012,0.03,71
1735,USC00519397,3/4/2012,0.01,72
1736,USC00519397,3/5/2012,1.08,67
1737,USC00519397,3/6/2012,4,69
1738,USC00519397,3/7/2012,2.42,67
1739,USC00519397,3/8/2012,0.02,69
1740,USC00519397,3/9/2012,0.19,66
1741,USC00519397,3/10/2012,0.06,73
1742,USC00519397,3/11/2012,0,74
1743,USC00519397,3/12/2012,0.03,71
1744,USC00519397,3/13/2012,0,72
1745,USC00519397,3/14/2012,0,73
1746,USC00519397,3/15/2012,0,71
1747,USC00519397,3/16/2012,0.05,72
1748,USC00519397,3/17/2012,0,73
1749,USC00519397,3/18/2012,0,72
1750,USC00519397,3/19/2012,0,73
1751,USC00519397,3/20/2012,0,69
1752,USC00519397,3/21/2012,0,73
1753,USC00519397,3/22/2012,0.03,74
1754,USC00519397,3/23/2012,0.01,72
1755,USC00519397,3/24/2012,0,74
1756,USC00519397,3/25/2012,0,74
1757,USC00519397,3/26/2012,0.11,72
1758,USC00519397,3/27/2012,0.03,70
1759,USC00519397,3/28/2012,0.02,71
1760,USC00519397,3/29/2012,0,72
1761,USC00519397,3/30/2012,0,73
1762,USC00519397,3/31/2012,0,74
1763,USC00519397,4/1/2012,0,73
1764,USC00519397,4/2/2012,0,74
1765,USC00519397,4/3/2012,0,75
1766,USC00519397,4/4/2012,0,74
1767,USC00519397,4/5/2012,0.19,74
1768,USC00519397,4/6/2012,0,74
1769,USC00519397,4/7/2012,0.03,74
1770,USC00519397,4/8/2012,0,74
1771,USC00519397,4/9/2012,0.07,72
1772,USC00519397,4/10/2012,0.05,69
1773,USC00519397,4/11/2012,0.06,71
1774,USC00519397,4/12/2012,0,70
1775,USC00519397,4/13/2012,0.03,71
1776,USC00519397,4/14/2012,0,70
1777,USC00519397,4/15/2012,0.01,75
1778,USC00519397,4/16/2012,0.01,75
1779,USC00519397,4/17/2012,0,75
1780,USC00519397,4/18/2012,0,75
1781,USC00519397,4/19/2012,0,75
1782,USC00519397,4/20/2012,0,75
1783,USC00519397,4/21/2012,0.01,74
1784,USC00519397,4/22/2012,0.04,69
1785,USC00519397,4/23/2012,0.03,73
1786,USC00519397,4/24/2012,0,73
1787,USC00519397,4/25/2012,0,75
1788,USC00519397,4/26/2012,0,74
1789,USC00519397,4/27/2012,0,75
1790,USC00519397,4/28/2012,0,76
1791,USC00519397,4/29/2012,0,75
1792,USC00519397,4/30/2012,0,75
1793,USC00519397,5/1/2012,0,75
1794,USC00519397,5/2/2012,0,75
1795,USC00519397,5/3/2012,0,75
1796,USC00519397,5/4/2012,0,75
1797,USC00519397,5/5/2012,0.04,74
1798,USC00519397,5/6/2012,0,75
1799,USC00519397,5/7/2012,0,74
1800,USC00519397,5/8/2012,0,75
1801,USC00519397,5/9/2012,0,74
1802,USC00519397,5/10/2012,0,74
1803,USC00519397,5/11/2012,0,75
1804,USC00519397,5/12/2012,0,75
1805,USC00519397,5/13/2012,0,72
1806,USC00519397,5/14/2012,0,74
1807,USC00519397,5/15/2012,0,74
1808,USC00519397,5/16/2012,0,75
1809,USC00519397,5/17/2012,0,76
1810,USC00519397,5/18/2012,0,77
1811,USC00519397,5/19/2012,0,77
1812,USC00519397,5/20/2012,0,77
1813,USC00519397,5/21/2012,0,76
1814,USC00519397,5/22/2012,0,77
1815,USC00519397,5/23/2012,0,76
1816,USC00519397,5/24/2012,0,78
1817,USC00519397,5/25/2012,0,77
1818,USC00519397,5/26/2012,0,76
1819,USC00519397,5/27/2012,0,76
1820,USC00519397,5/28/2012,0,77
1821,USC00519397,5/29/2012,0,76
1822,USC00519397,5/30/2012,0,76
1823,USC00519397,5/31/2012,0.01,73
1824,USC00519397,6/1/2012,0.02,76
1825,USC00519397,6/2/2012,0.02,76
1826,USC00519397,6/3/2012,0,75
1827,USC00519397,6/4/2012,0,77
1828,USC00519397,6/5/2012,0,77
1829,USC00519397,6/6/2012,0,76
1830,USC00519397,6/7/2012,0,78
1831,USC00519397,6/8/2012,,77
1832,USC00519397,6/9/2012,,76
1833,USC00519397,6/10/2012,0,77
1834,USC00519397,6/11/2012,0,76
1835,USC00519397,6/12/2012,0,76
1836,USC00519397,6/13/2012,0,77
1837,USC00519397,6/14/2012,0,77
1838,USC00519397,6/15/2012,0,78
1839,USC00519397,6/16/2012,0,77
1840,USC00519397,6/17/2012,0,77
1841,USC00519397,6/18/2012,0,77
1842,USC00519397,6/19/2012,0,76
1843,USC00519397,6/20/2012,0,75
1844,USC00519397,6/21/2012,0,76
1845,USC00519397,6/22/2012,0,76
1846,USC00519397,6/23/2012,0,77
1847,USC00519397,6/24/2012,0,76
1848,USC00519397,6/25/2012,0.03,73
1849,USC00519397,6/26/2012,0.15,73
1850,USC00519397,6/27/2012,0.01,75
1851,USC00519397,6/28/2012,0,77
1852,USC00519397,6/29/2012,0.05,76
1853,USC00519397,6/30/2012,0,77
1854,USC00519397,7/1/2012,0,76
1855,USC00519397,7/2/2012,0,77
1856,USC00519397,7/3/2012,0.04,74
1857,USC00519397,7/4/2012,0.01,77
1858,USC00519397,7/5/2012,0.03,77
1859,USC00519397,7/6/2012,0,78
1860,USC00519397,7/7/2012,0.04,76
1861,USC00519397,7/8/2012,0,77
1862,USC00519397,7/9/2012,,77
1863,USC00519397,7/10/2012,0,76
1864,USC00519397,7/11/2012,0,76
1865,USC00519397,7/12/2012,0,76
1866,USC00519397,7/13/2012,0,77
1867,USC00519397,7/14/2012,0,78
1868,USC00519397,7/15/2012,0,77
1869,USC00519397,7/16/2012,0.01,78
1870,USC00519397,7/17/2012,0,78
1871,USC00519397,7/18/2012,0,78
1872,USC00519397,7/19/2012,0,75
1873,USC00519397,7/20/2012,0,77
1874,USC00519397,7/21/2012,0,76
1875,USC00519397,7/22/2012,0,76
1876,USC00519397,7/23/2012,0,79
1877,USC00519397,7/24/2012,0,77
1878,USC00519397,7/25/2012,0,77
1879,USC00519397,7/26/2012,0.02,77
1880,USC00519397,7/27/2012,0,77
1881,USC00519397,7/28/2012,0,77
1882,USC00519397,7/29/2012,0.01,73
1883,USC00519397,7/30/2012,0.01,78
1884,USC00519397,7/31/2012,0,78
1885,USC00519397,8/1/2012,0,79
1886,USC00519397,8/2/2012,0,78
1887,USC00519397,8/3/2012,0,78
1888,USC00519397,8/4/2012,0,78
1889,USC00519397,8/5/2012,0,78
1890,USC00519397,8/6/2012,0,77
1891,USC00519397,8/7/2012,0,77
1892,USC00519397,8/8/2012,0.02,78
1893,USC00519397,8/9/2012,0,78
1894,USC00519397,8/10/2012,0,76
1895,USC00519397,8/11/2012,0,75
1896,USC00519397,8/12/2012,0,78
1897,USC00519397,8/13/2012,0,78
1898,USC00519397,8/14/2012,0,77
1899,USC00519397,8/15/2012,0.01,79
1900,USC00519397,8/16/2012,0,78
1901,USC00519397,8/17/2012,0,78
1902,USC00519397,8/18/2012,,77
1903,USC00519397,8/19/2012,,76
1904,USC00519397,8/20/2012,0,79
1905,USC00519397,8/21/2012,0,77
1906,USC00519397,8/22/2012,0.03,77
1907,USC00519397,8/23/2012,0,78
1908,USC00519397,8/24/2012,0,78
1909,USC00519397,8/25/2012,0,78
1910,USC00519397,8/26/2012,0,78
1911,USC00519397,8/27/2012,0.02,73
1912,USC00519397,8/28/2012,1,75
1913,USC00519397,8/29/2012,0.02,78
1914,USC00519397,8/30/2012,0.04,78
1915,USC00519397,8/31/2012,0,78
1916,USC00519397,9/1/2012,0.01,77
1917,USC00519397,9/2/2012,0.04,76
1918,USC00519397,9/3/2012,0.06,77
1919,USC00519397,9/4/2012,0,77
1920,USC00519397,9/5/2012,0.01,75
1921,USC00519397,9/6/2012,0.04,77
1922,USC00519397,9/7/2012,0,75
1923,USC00519397,9/8/2012,0.06,78
1924,USC00519397,9/9/2012,0,76
1925,USC00519397,9/10/2012,0,77
1926,USC00519397,9/11/2012,0,77
1927,USC00519397,9/12/2012,0.02,76
1928,USC00519397,9/13/2012,0.05,76
1929,USC00519397,9/14/2012,0.04,78
1930,USC00519397,9/15/2012,0,78
1931,USC00519397,9/16/2012,0,77
1932,USC00519397,9/17/2012,0,78
1933,USC00519397,9/18/2012,0.06,71
1934,USC00519397,9/19/2012,0,74
1935,USC00519397,9/20/2012,0.07,76
1936,USC00519397,9/21/2012,0.08,77
1937,USC00519397,9/22/2012,0,77
1938,USC00519397,9/23/2012,0.04,76
1939,USC00519397,9/24/2012,0,77
1940,USC00519397,9/25/2012,0,76
1941,USC00519397,9/26/2012,0.01,76
1942,USC00519397,9/27/2012,0.02,78
1943,USC00519397,9/28/2012,0,78
1944,USC00519397,9/29/2012,0,77
1945,USC00519397,9/30/2012,0.02,75
1946,USC00519397,10/1/2012,0,78
1947,USC00519397,10/2/2012,0,74
1948,USC00519397,10/3/2012,0,75
1949,USC00519397,10/4/2012,0,77
1950,USC00519397,10/5/2012,0,73
1951,USC00519397,10/6/2012,0.03,73
1952,USC00519397,10/7/2012,0,76
1953,USC00519397,10/8/2012,0,78
1954,USC00519397,10/9/2012,0,75
1955,USC00519397,10/10/2012,0,75
1956,USC00519397,10/11/2012,0,80
1957,USC00519397,10/12/2012,0,78
1958,USC00519397,10/13/2012,0,79
1959,USC00519397,10/14/2012,0,78
1960,USC00519397,10/15/2012,0.02,78
1961,USC00519397,10/16/2012,0,77
1962,USC00519397,10/17/2012,0,72
1963,USC00519397,10/18/2012,0,75
1964,USC00519397,10/19/2012,0,77
1965,USC00519397,10/20/2012,0,78
1966,USC00519397,10/21/2012,0,77
1967,USC00519397,10/22/2012,0,76
1968,USC00519397,10/23/2012,0,78
1969,USC00519397,10/24/2012,0,78
1970,USC00519397,10/25/2012,0,76
1971,USC00519397,10/26/2012,0,76
1972,USC00519397,10/27/2012,0,74
1973,USC00519397,10/28/2012,0.02,77
1974,USC00519397,10/29/2012,0.04,77
1975,USC00519397,10/30/2012,0,76
1976,USC00519397,10/31/2012,0.02,78
1977,USC00519397,11/1/2012,0,71
1978,USC00519397,11/2/2012,0,70
1979,USC00519397,11/3/2012,0,74
1980,USC00519397,11/4/2012,0,71
1981,USC00519397,11/5/2012,0,69
1982,USC00519397,11/6/2012,0,76
1983,USC00519397,11/7/2012,0,77
1984,USC00519397,11/8/2012,0,77
1985,USC00519397,11/9/2012,0.03,76
1986,USC00519397,11/10/2012,0,75
1987,USC00519397,11/11/2012,0,76
1988,USC00519397,11/12/2012,0,77
1989,USC00519397,11/13/2012,0.06,77
1990,USC00519397,11/14/2012,0,77
1991,USC00519397,11/15/2012,0.08,75
1992,USC00519397,11/16/2012,0.03,73
1993,USC00519397,11/17/2012,0.01,74
1994,USC00519397,11/18/2012,0.03,76
1995,USC00519397,11/19/2012,0,75
1996,USC00519397,11/20/2012,0,75
1997,USC00519397,11/21/2012,0,71
1998,USC00519397,11/22/2012,0,69
1999,USC00519397,11/23/2012,0,71
2000,USC00519397,11/24/2012,0.02,69
2001,USC00519397,11/25/2012,0,74
2002,USC00519397,11/26/2012,0.06,72
2003,USC00519397,11/27/2012,0,74
2004,USC00519397,11/28/2012,0,65
2005,USC00519397,11/29/2012,0,67
2006,USC00519397,11/30/2012,0,65
2007,USC00519397,12/1/2012,0,65
2008,USC00519397,12/2/2012,0,71
2009,USC00519397,12/3/2012,0,76
2010,USC00519397,12/4/2012,0.2,70
2011,USC00519397,12/5/2012,0.01,76
2012,USC00519397,12/6/2012,,69
2013,USC00519397,12/7/2012,,69
2014,USC00519397,12/8/2012,0,69
2015,USC00519397,12/9/2012,0,74
2016,USC00519397,12/10/2012,0,76
2017,USC00519397,12/11/2012,0,74
2018,USC00519397,12/12/2012,0,73
2019,USC00519397,12/13/2012,0.14,73
2020,USC00519397,12/14/2012,0.09,74
2021,USC00519397,12/15/2012,0.01,73
2022,USC00519397,12/16/2012,0.02,73
2023,USC00519397,12/17/2012,0.02,73
2024,USC00519397,12/18/2012,0.12,74
2025,USC00519397,12/19/2012,0,74
2026,USC00519397,12/20/2012,0.1,71
2027,USC00519397,12/21/2012,0,73
2028,USC00519397,12/22/2012,0,72
2029,USC00519397,12/23/2012,0,64
2030,USC00519397,12/24/2012,0,66
2031,USC00519397,12/26/2012,0.03,73
2032,USC00519397,12/27/2012,0,72
2033,USC00519397,12/28/2012,0,65
2034,USC00519397,12/29/2012,0,64
2035,USC00519397,12/30/2012,0,69
2036,USC00519397,12/31/2012,0.04,68
2037,USC00519397,1/1/2013,0.02,71
2038,USC00519397,1/2/2013,0.13,71
2039,USC00519397,1/3/2013,0.23,69
2040,USC00519397,1/4/2013,0.04,72
2041,USC00519397,1/5/2013,0.03,72
2042,USC00519397,1/6/2013,0.04,73
2043,USC00519397,1/7/2013,0.04,72
2044,USC00519397,1/8/2013,0,72
2045,USC00519397,1/9/2013,0.09,71
2046,USC00519397,1/10/2013,,72
2047,USC00519397,1/11/2013,,72
2048,USC00519397,1/12/2013,0,70
2049,USC00519397,1/13/2013,0,68
2050,USC00519397,1/14/2013,0,74
2051,USC00519397,1/15/2013,0.4,63
2052,USC00519397,1/16/2013,0,58
2053,USC00519397,1/17/2013,0,62
2054,USC00519397,1/18/2013,0,60
2055,USC00519397,1/19/2013,0,60
2056,USC00519397,1/20/2013,0,67
2057,USC00519397,1/21/2013,0,71
2058,USC00519397,1/22/2013,0,70
2059,USC00519397,1/23/2013,0,71
2060,USC00519397,1/24/2013,0.14,68
2061,USC00519397,1/25/2013,0.43,64
2062,USC00519397,1/26/2013,0,65
2063,USC00519397,1/27/2013,0,73
2064,USC00519397,1/28/2013,1.13,66
2065,USC00519397,1/29/2013,0.04,68
2066,USC00519397,1/30/2013,0,64
2067,USC00519397,1/31/2013,0,71
2068,USC00519397,2/1/2013,0,71
2069,USC00519397,2/2/2013,0,72
2070,USC00519397,2/3/2013,0,67
2071,USC00519397,2/4/2013,0,71
2072,USC00519397,2/5/2013,0,71
2073,USC00519397,2/6/2013,0.04,70
2074,USC00519397,2/7/2013,0.04,71
2075,USC00519397,2/8/2013,0,72
2076,USC00519397,2/9/2013,0.01,67
2077,USC00519397,2/10/2013,0,72
2078,USC00519397,2/11/2013,0,70
2079,USC00519397,2/12/2013,0,70
2080,USC00519397,2/13/2013,0,69
2081,USC00519397,2/14/2013,0,69
2082,USC00519397,2/15/2013,0,71
2083,USC00519397,2/16/2013,0,71
2084,USC00519397,2/17/2013,0,71
2085,USC00519397,2/18/2013,0,71
2086,USC00519397,2/19/2013,0.09,71
2087,USC00519397,2/20/2013,0.09,71
2088,USC00519397,2/21/2013,0.07,71
2089,USC00519397,2/22/2013,0.31,72
2090,USC00519397,2/23/2013,0.15,71
2091,USC00519397,2/24/2013,0.04,71
2092,USC00519397,2/25/2013,0,71
2093,USC00519397,2/26/2013,0.01,71
2094,USC00519397,2/27/2013,0.03,71
2095,USC00519397,2/28/2013,0,72
2096,USC00519397,3/1/2013,0,71
2097,USC00519397,3/2/2013,0,72
2098,USC00519397,3/3/2013,0,72
2099,USC00519397,3/4/2013,0,70
2100,USC00519397,3/5/2013,0,71
2101,USC00519397,3/6/2013,0,71
2102,USC00519397,3/7/2013,0,65
2103,USC00519397,3/8/2013,0,64
2104,USC00519397,3/9/2013,0.02,73
2105,USC00519397,3/10/2013,1.29,68
2106,USC00519397,3/11/2013,0.8,63
2107,USC00519397,3/12/2013,0.01,66
2108,USC00519397,3/13/2013,0,63
2109,USC00519397,3/14/2013,0,66
2110,USC00519397,3/15/2013,0,64
2111,USC00519397,3/16/2013,0,69
2112,USC00519397,3/17/2013,0,62
2113,USC00519397,3/18/2013,0,64
2114,USC00519397,3/19/2013,0,66
2115,USC00519397,3/20/2013,0,69
2116,USC00519397,3/21/2013,0,71
2117,USC00519397,3/22/2013,0,74
2118,USC00519397,3/23/2013,0.02,72
2119,USC00519397,3/24/2013,0,71
2120,USC00519397,3/25/2013,0.32,68
2121,USC00519397,3/26/2013,0,69
2122,USC00519397,3/27/2013,0,71
2123,USC00519397,3/28/2013,0.3,72
2124,USC00519397,3/29/2013,0.06,70
2125,USC00519397,3/30/2013,0.01,70
2126,USC00519397,3/31/2013,0.25,64
2127,USC00519397,4/1/2013,0,63
2128,USC00519397,4/2/2013,0,61
2129,USC00519397,4/3/2013,0,67
2130,USC00519397,4/4/2013,0,68
2131,USC00519397,4/5/2013,0,73
2132,USC00519397,4/6/2013,0.03,74
2133,USC00519397,4/7/2013,0,71
2134,USC00519397,4/8/2013,0,74
2135,USC00519397,4/9/2013,0,74
2136,USC00519397,4/10/2013,0,74
2137,USC00519397,4/11/2013,0.01,77
2138,USC00519397,4/12/2013,0,75
2139,USC00519397,4/13/2013,0,75
2140,USC00519397,4/14/2013,0,76
2141,USC00519397,4/15/2013,0.8,72
2142,USC00519397,4/16/2013,0.08,70
2143,USC00519397,4/17/2013,0,77
2144,USC00519397,4/18/2013,0,75
2145,USC00519397,4/19/2013,0.01,75
2146,USC00519397,4/20/2013,0,74
2147,USC00519397,4/21/2013,0,73
2148,USC00519397,4/22/2013,0.05,73
2149,USC00519397,4/23/2013,0.01,76
2150,USC00519397,4/24/2013,0.55,70
2151,USC00519397,4/25/2013,0.01,76
2152,USC00519397,4/26/2013,0,76
2153,USC00519397,4/27/2013,0,74
2154,USC00519397,4/28/2013,0,72
2155,USC00519397,4/29/2013,0,76
2156,USC00519397,4/30/2013,0,74
2157,USC00519397,5/1/2013,0,78
2158,USC00519397,5/2/2013,0,75
2159,USC00519397,5/3/2013,0,84
2160,USC00519397,5/4/2013,0.14,69
2161,USC00519397,5/5/2013,0.12,69
2162,USC00519397,5/6/2013,0.09,75
2163,USC00519397,5/7/2013,0,72
2164,USC00519397,5/8/2013,0,73
2165,USC00519397,5/9/2013,0,77
2166,USC00519397,5/10/2013,0,77
2167,USC00519397,5/11/2013,0,76
2168,USC00519397,5/12/2013,0,75
2169,USC00519397,5/13/2013,0,77
2170,USC00519397,5/14/2013,0,78
2171,USC00519397,5/15/2013,0,77
2172,USC00519397,5/16/2013,0,77
2173,USC00519397,5/17/2013,0,77
2174,USC00519397,5/18/2013,0.02,78
2175,USC00519397,5/19/2013,0.04,73
2176,USC00519397,5/20/2013,0.03,74
2177,USC00519397,5/21/2013,0,71
2178,USC00519397,5/22/2013,0,78
2179,USC00519397,5/23/2013,0,79
2180,USC00519397,5/24/2013,0,79
2181,USC00519397,5/25/2013,0,77
2182,USC00519397,5/26/2013,0,77
2183,USC00519397,5/27/2013,0,78
2184,USC00519397,5/28/2013,0.04,77
2185,USC00519397,5/29/2013,0,78
2186,USC00519397,5/30/2013,0.03,77
2187,USC00519397,5/31/2013,0,79
2188,USC00519397,6/1/2013,0.01,79
2189,USC00519397,6/2/2013,0,78
2190,USC00519397,6/3/2013,0,79
2191,USC00519397,6/4/2013,0,78
2192,USC00519397,6/5/2013,0,78
2193,USC00519397,6/6/2013,0,79
2194,USC00519397,6/7/2013,0,77
2195,USC00519397,6/8/2013,0,77
2196,USC00519397,6/9/2013,0,77
2197,USC00519397,6/10/2013,0,77
2198,USC00519397,6/11/2013,0,77
2199,USC00519397,6/12/2013,0,78
2200,USC00519397,6/13/2013,0,77
2201,USC00519397,6/14/2013,0.37,76
2202,USC00519397,6/15/2013,0,78
2203,USC00519397,6/16/2013,0,78
2204,USC00519397,6/17/2013,0,77
2205,USC00519397,6/18/2013,0.01,78
2206,USC00519397,6/19/2013,0,78
2207,USC00519397,6/20/2013,0.04,73
2208,USC00519397,6/21/2013,0.12,76
2209,USC00519397,6/22/2013,0.04,77
2210,USC00519397,6/23/2013,0.02,75
2211,USC00519397,6/24/2013,0.35,76
2212,USC00519397,6/25/2013,0.03,74
2213,USC00519397,6/26/2013,0.01,75
2214,USC00519397,6/27/2013,0,77
2215,USC00519397,6/28/2013,0,76
2216,USC00519397,6/29/2013,0.03,77
2217,USC00519397,6/30/2013,0.01,78
2218,USC00519397,7/1/2013,0,78
2219,USC00519397,7/2/2013,0,77
2220,USC00519397,7/3/2013,0.03,77
2221,USC00519397,7/4/2013,0,78
2222,USC00519397,7/5/2013,0,73
2223,USC00519397,7/6/2013,0,76
2224,USC00519397,7/7/2013,0,75
2225,USC00519397,7/8/2013,0,79
2226,USC00519397,7/9/2013,0,80
2227,USC00519397,7/10/2013,0,79
2228,USC00519397,7/11/2013,0.03,77
2229,USC00519397,7/12/2013,0.01,79
2230,USC00519397,7/13/2013,0,78
2231,USC00519397,7/14/2013,0,78
2232,USC00519397,7/15/2013,0,78
2233,USC00519397,7/16/2013,0,78
2234,USC00519397,7/17/2013,0,78
2235,USC00519397,7/18/2013,0,78
2236,USC00519397,7/19/2013,0,78
2237,USC00519397,7/20/2013,0,78
2238,USC00519397,7/21/2013,0.07,78
2239,USC00519397,7/22/2013,0,79
2240,USC00519397,7/23/2013,0,77
2241,USC00519397,7/24/2013,,79
2242,USC00519397,7/25/2013,0,78
2243,USC00519397,7/26/2013,0,78
2244,USC00519397,7/27/2013,0,78
2245,USC00519397,7/28/2013,0.02,76
2246,USC00519397,7/29/2013,0.06,78
2247,USC00519397,7/30/2013,0.74,79
2248,USC00519397,7/31/2013,0.01,79
2249,USC00519397,8/1/2013,0.02,79
2250,USC00519397,8/2/2013,0,78
2251,USC00519397,8/3/2013,0,78
2252,USC00519397,8/4/2013,0,77
2253,USC00519397,8/5/2013,0,79
2254,USC00519397,8/6/2013,0,79
2255,USC00519397,8/7/2013,0,79
2256,USC00519397,8/8/2013,0,79
2257,USC00519397,8/9/2013,0,78
2258,USC00519397,8/10/2013,0.03,76
2259,USC00519397,8/11/2013,0.05,79
2260,USC00519397,8/12/2013,0,79
2261,USC00519397,8/13/2013,0,79
2262,USC00519397,8/14/2013,0.02,78
2263,USC00519397,8/15/2013,0,78
2264,USC00519397,8/16/2013,0.01,76
2265,USC00519397,8/17/2013,0,78
2266,USC00519397,8/18/2013,0,78
2267,USC00519397,8/19/2013,0,77
2268,USC00519397,8/20/2013,0,74
2269,USC00519397,8/21/2013,0.25,77
2270,USC00519397,8/22/2013,0,79
2271,USC00519397,8/23/2013,0,77
2272,USC00519397,8/24/2013,0,79
2273,USC00519397,8/25/2013,0,80
2274,USC00519397,8/26/2013,0,80
2275,USC00519397,8/27/2013,0,79
2276,USC00519397,8/28/2013,0,76
2277,USC00519397,8/29/2013,0,79
2278,USC00519397,8/30/2013,0,78
2279,USC00519397,8/31/2013,0,79
2280,USC00519397,9/1/2013,0.02,78
2281,USC00519397,9/2/2013,0,79
2282,USC00519397,9/3/2013,0,79
2283,USC00519397,9/4/2013,0,77
2284,USC00519397,9/5/2013,0,74
2285,USC00519397,9/6/2013,0,74
2286,USC00519397,9/7/2013,0.14,75
2287,USC00519397,9/8/2013,0.01,80
2288,USC00519397,9/9/2013,0,79
2289,USC00519397,9/10/2013,0,78
2290,USC00519397,9/11/2013,0,79
2291,USC00519397,9/12/2013,0.03,78
2292,USC00519397,9/13/2013,0.02,78
2293,USC00519397,9/14/2013,0.14,83
2294,USC00519397,9/15/2013,0.01,79
2295,USC00519397,9/16/2013,0,70
2296,USC00519397,9/17/2013,0.02,76
2297,USC00519397,9/18/2013,0.14,78
2298,USC00519397,9/19/2013,0.02,78
2299,USC00519397,9/20/2013,0,80
2300,USC00519397,9/21/2013,0.02,77
2301,USC00519397,9/22/2013,0.02,79
2302,USC00519397,9/23/2013,0.01,77
2303,USC00519397,9/24/2013,0.01,78
2304,USC00519397,9/25/2013,0.25,79
2305,USC00519397,9/26/2013,0.07,78
2306,USC00519397,9/27/2013,0,79
2307,USC00519397,9/28/2013,0,79
2308,USC00519397,9/29/2013,0.08,78
2309,USC00519397,9/30/2013,0.02,79
2310,USC00519397,10/1/2013,0,79
2311,USC00519397,10/2/2013,0,80
2312,USC00519397,10/3/2013,0,81
2313,USC00519397,10/4/2013,0,80
2314,USC00519397,10/5/2013,0,74
2315,USC00519397,10/6/2013,0,78
2316,USC00519397,10/7/2013,0,80
2317,USC00519397,10/8/2013,0,79
2318,USC00519397,10/9/2013,0,79
2319,USC00519397,10/10/2013,0,78
2320,USC00519397,10/11/2013,0,78
2321,USC00519397,10/12/2013,0,77
2322,USC00519397,10/13/2013,0,76
2323,USC00519397,10/14/2013,0.18,73
2324,USC00519397,10/15/2013,0.02,74
2325,USC00519397,10/16/2013,0,75
2326,USC00519397,10/17/2013,0,74
2327,USC00519397,10/18/2013,0,75
2328,USC00519397,10/19/2013,0,71
2329,USC00519397,10/20/2013,0,73
2330,USC00519397,10/21/2013,0,72
